agency_cd,site_no,Datetime,Mean_CFS,294516_00060_00003_cd
USGS,4174490,2013-07-18,2.03,A
USGS,4174490,2013-07-19,3.75,A
USGS,4174490,2013-07-20,4.98,A
USGS,4174490,2013-07-21,2.31,A
USGS,4174490,2013-07-22,2.17,A
USGS,4174490,2013-07-23,6.61,A
USGS,4174490,2013-07-24,2.21,A
USGS,4174490,2013-07-25,1.81,A
USGS,4174490,2013-07-26,1.57,A
USGS,4174490,2013-07-27,6.15,A
USGS,4174490,2013-07-28,2.19,A
USGS,4174490,2013-07-29,2.13,A
USGS,4174490,2013-07-30,1.86,A
USGS,4174490,2013-07-31,7.27,A
USGS,4174490,2013-08-01,2.55,A
USGS,4174490,2013-08-02,1.91,A
USGS,4174490,2013-08-03,1.98,A
USGS,4174490,2013-08-04,1.83,A
USGS,4174490,2013-08-05,2.06,A
USGS,4174490,2013-08-06,2.85,A
USGS,4174490,2013-08-07,5.59,A
USGS,4174490,2013-08-08,2.37,A
USGS,4174490,2013-08-09,2.30,A
USGS,4174490,2013-08-10,2.20,A
USGS,4174490,2013-08-11,2.16,A
USGS,4174490,2013-08-12,66.9,A
USGS,4174490,2013-08-13,7.91,A
USGS,4174490,2013-08-14,4.29,A
USGS,4174490,2013-08-15,3.52,A
USGS,4174490,2013-08-16,3.10,A
USGS,4174490,2013-08-17,2.87,A
USGS,4174490,2013-08-18,2.66,A
USGS,4174490,2013-08-19,2.59,A
USGS,4174490,2013-08-20,2.69,A
USGS,4174490,2013-08-21,2.70,A
USGS,4174490,2013-08-22,2.51,A
USGS,4174490,2013-08-23,2.94,A
USGS,4174490,2013-08-24,2.25,A
USGS,4174490,2013-08-25,2.44,A
USGS,4174490,2013-08-26,2.47,A
USGS,4174490,2013-08-27,9.87,A
USGS,4174490,2013-08-28,3.98,A
USGS,4174490,2013-08-29,2.35,A
USGS,4174490,2013-08-30,8.65,A
USGS,4174490,2013-08-31,2.89,A
USGS,4174490,2013-09-01,2.43,A
USGS,4174490,2013-09-02,2.51,A
USGS,4174490,2013-09-03,2.15,A
USGS,4174490,2013-09-04,1.84,A
USGS,4174490,2013-09-05,1.84,A
USGS,4174490,2013-09-06,1.67,A
USGS,4174490,2013-09-07,2.10,A
USGS,4174490,2013-09-08,2.66,A
USGS,4174490,2013-09-09,8.75,A
USGS,4174490,2013-09-10,2.08,A
USGS,4174490,2013-09-11,3.27,A
USGS,4174490,2013-09-12,2.09,A
USGS,4174490,2013-09-13,1.81,A
USGS,4174490,2013-09-14,1.71,A
USGS,4174490,2013-09-15,1.84,A
USGS,4174490,2013-09-16,1.81,A
USGS,4174490,2013-09-17,1.61,A
USGS,4174490,2013-09-18,1.86,A
USGS,4174490,2013-09-19,1.81,A
USGS,4174490,2013-09-20,11.1,A
USGS,4174490,2013-09-21,2.57,A
USGS,4174490,2013-09-22,1.80,A
USGS,4174490,2013-09-23,1.61,A
USGS,4174490,2013-09-24,1.88,A
USGS,4174490,2013-09-25,1.58,A
USGS,4174490,2013-09-26,1.53,A
USGS,4174490,2013-09-27,1.57,A
USGS,4174490,2013-09-28,1.77,A
USGS,4174490,2013-09-29,3.06,A
USGS,4174490,2013-09-30,1.27,A
USGS,4174490,2013-10-01,1.21,A
USGS,4174490,2013-10-02,1.14,A
USGS,4174490,2013-10-03,1.38,A
USGS,4174490,2013-10-04,1.57,A
USGS,4174490,2013-10-05,20.4,A
USGS,4174490,2013-10-06,10.7,A
USGS,4174490,2013-10-07,2.47,A
USGS,4174490,2013-10-08,1.79,A
USGS,4174490,2013-10-09,1.74,A
USGS,4174490,2013-10-10,1.72,A
USGS,4174490,2013-10-11,1.81,A
USGS,4174490,2013-10-12,1.60,A
USGS,4174490,2013-10-13,1.73,A
USGS,4174490,2013-10-14,2.00,A
USGS,4174490,2013-10-15,1.87,A
USGS,4174490,2013-10-16,1.55,A
USGS,4174490,2013-10-17,3.61,A
USGS,4174490,2013-10-18,1.70,A
USGS,4174490,2013-10-19,4.26,A
USGS,4174490,2013-10-20,2.11,A
USGS,4174490,2013-10-21,2.04,A
USGS,4174490,2013-10-22,2.28,A
USGS,4174490,2013-10-23,1.95,A
USGS,4174490,2013-10-24,1.82,A
USGS,4174490,2013-10-25,1.74,A
USGS,4174490,2013-10-26,2.59,A
USGS,4174490,2013-10-27,1.63,A
USGS,4174490,2013-10-28,1.47,A
USGS,4174490,2013-10-29,1.13,A
USGS,4174490,2013-10-30,6.08,A
USGS,4174490,2013-10-31,31.2,A
USGS,4174490,2013-11-01,5.83,A
USGS,4174490,2013-11-02,6.15,A
USGS,4174490,2013-11-03,2.71,A
USGS,4174490,2013-11-04,2.46,A
USGS,4174490,2013-11-05,2.28,A
USGS,4174490,2013-11-06,3.41,A
USGS,4174490,2013-11-07,2.51,A
USGS,4174490,2013-11-08,2.25,A
USGS,4174490,2013-11-09,2.36,A
USGS,4174490,2013-11-10,2.46,A
USGS,4174490,2013-11-11,4.84,A
USGS,4174490,2013-11-12,2.38,A
USGS,4174490,2013-11-13,2.26,A
USGS,4174490,2013-11-14,2.21,A
USGS,4174490,2013-11-15,2.22,A
USGS,4174490,2013-11-16,2.36,A
USGS,4174490,2013-11-17,17.6,A
USGS,4174490,2013-11-18,2.84,A
USGS,4174490,2013-11-19,2.48,A
USGS,4174490,2013-11-20,2.42,A
USGS,4174490,2013-11-21,6.93,A
USGS,4174490,2013-11-22,3.85,A
USGS,4174490,2013-11-23,2.46,A
USGS,4174490,2013-11-24,2.35,A
USGS,4174490,2013-11-25,2.32,A
USGS,4174490,2013-11-26,2.28,A:e
USGS,4174490,2013-11-27,2.24,A:e
USGS,4174490,2013-11-28,2.10,A:e
USGS,4174490,2013-11-29,1.92,A:e
USGS,4174490,2013-11-30,1.69,A:e
USGS,4174490,2013-12-01,1.66,A:e
USGS,4174490,2013-12-02,1.70,A:e
USGS,4174490,2013-12-03,1.77,A:e
USGS,4174490,2013-12-04,1.73,A
USGS,4174490,2013-12-05,1.80,A
USGS,4174490,2013-12-06,1.68,A
USGS,4174490,2013-12-07,1.81,A
USGS,4174490,2013-12-08,1.88,A
USGS,4174490,2013-12-09,1.78,A
USGS,4174490,2013-12-10,1.72,A
USGS,4174490,2013-12-11,1.81,A
USGS,4174490,2013-12-12,1.67,A
USGS,4174490,2013-12-13,1.89,A
USGS,4174490,2013-12-14,2.11,A
USGS,4174490,2013-12-15,2.09,A
USGS,4174490,2013-12-16,2.08,A
USGS,4174490,2013-12-17,2.36,A
USGS,4174490,2013-12-18,2.21,A
USGS,4174490,2013-12-19,2.34,A
USGS,4174490,2013-12-20,12.4,A
USGS,4174490,2013-12-21,24.9,A
USGS,4174490,2013-12-22,20.6,A
USGS,4174490,2013-12-23,4.90,A
USGS,4174490,2013-12-24,3.70,A
USGS,4174490,2013-12-25,3.11,A
USGS,4174490,2013-12-26,2.74,A
USGS,4174490,2013-12-27,2.58,A
USGS,4174490,2013-12-28,2.86,A
USGS,4174490,2013-12-29,2.34,A
USGS,4174490,2013-12-30,2.07,A
USGS,4174490,2013-12-31,2.08,A
USGS,4174490,2014-01-01,2.15,A
USGS,4174490,2014-01-02,2.16,A
USGS,4174490,2014-01-03,1.76,A
USGS,4174490,2014-01-04,1.71,A
USGS,4174490,2014-01-05,1.71,A
USGS,4174490,2014-01-06,1.29,A
USGS,4174490,2014-01-07,2.02,A
USGS,4174490,2014-01-08,1.84,A
USGS,4174490,2014-01-09,2.07,A
USGS,4174490,2014-01-10,6.08,A
USGS,4174490,2014-01-11,24.3,A
USGS,4174490,2014-01-12,6.14,A
USGS,4174490,2014-01-13,5.20,A
USGS,4174490,2014-01-14,4.17,A
USGS,4174490,2014-01-15,3.07,A
USGS,4174490,2014-01-16,2.72,A
USGS,4174490,2014-01-17,2.65,A
USGS,4174490,2014-01-18,2.32,A
USGS,4174490,2014-01-19,2.41,A
USGS,4174490,2014-01-20,2.38,A
USGS,4174490,2014-01-21,2.18,A
USGS,4174490,2014-01-22,2.24,A
USGS,4174490,2014-01-23,2.06,A
USGS,4174490,2014-01-24,2.01,A
USGS,4174490,2014-01-25,1.94,A:e
USGS,4174490,2014-01-26,1.90,A:e
USGS,4174490,2014-01-27,2.02,A:e
USGS,4174490,2014-01-28,2.79,A:e
USGS,4174490,2014-01-29,3.31,A:e
USGS,4174490,2014-01-30,3.20,A:e
USGS,4174490,2014-01-31,2.60,A:e
USGS,4174490,2014-02-01,2.92,A
USGS,4174490,2014-02-02,2.24,A
USGS,4174490,2014-02-03,2.29,A
USGS,4174490,2014-02-04,1.69,A
USGS,4174490,2014-02-05,1.69,A
USGS,4174490,2014-02-06,2.10,A
USGS,4174490,2014-02-07,2.22,A
USGS,4174490,2014-02-08,2.20,A
USGS,4174490,2014-02-09,2.26,A
USGS,4174490,2014-02-10,2.40,A
USGS,4174490,2014-02-11,2.38,A
USGS,4174490,2014-02-12,2.18,A
USGS,4174490,2014-02-13,2.46,A
USGS,4174490,2014-02-14,2.34,A
USGS,4174490,2014-02-15,2.43,A
USGS,4174490,2014-02-16,2.60,A
USGS,4174490,2014-02-17,2.46,A
USGS,4174490,2014-02-18,2.83,A
USGS,4174490,2014-02-19,5.03,A
USGS,4174490,2014-02-20,16.3,A
USGS,4174490,2014-02-21,13.7,A
USGS,4174490,2014-02-22,4.99,A
USGS,4174490,2014-02-23,4.25,A
USGS,4174490,2014-02-24,3.31,A
USGS,4174490,2014-02-25,2.90,A
USGS,4174490,2014-02-26,2.79,A
USGS,4174490,2014-02-27,2.69,A
USGS,4174490,2014-02-28,2.62,A
USGS,4174490,2014-03-01,2.70,A
USGS,4174490,2014-03-02,2.81,A
USGS,4174490,2014-03-03,2.68,A
USGS,4174490,2014-03-04,2.47,A
USGS,4174490,2014-03-05,2.79,A
USGS,4174490,2014-03-06,3.21,A
USGS,4174490,2014-03-07,5.30,A
USGS,4174490,2014-03-08,5.65,A
USGS,4174490,2014-03-09,4.13,A
USGS,4174490,2014-03-10,13.6,A
USGS,4174490,2014-03-11,19.8,A
USGS,4174490,2014-03-12,10.5,A
USGS,4174490,2014-03-13,6.17,A
USGS,4174490,2014-03-14,18.0,A
USGS,4174490,2014-03-15,12.4,A
USGS,4174490,2014-03-16,7.18,A
USGS,4174490,2014-03-17,5.90,A
USGS,4174490,2014-03-18,7.66,A
USGS,4174490,2014-03-19,17.9,A
USGS,4174490,2014-03-20,9.49,A
USGS,4174490,2014-03-21,8.92,A
USGS,4174490,2014-03-22,11.6,A
USGS,4174490,2014-03-23,6.71,A
USGS,4174490,2014-03-24,5.41,A
USGS,4174490,2014-03-25,4.90,A
USGS,4174490,2014-03-26,4.68,A
USGS,4174490,2014-03-27,4.59,A
USGS,4174490,2014-03-28,7.56,A
USGS,4174490,2014-03-29,5.43,A
USGS,4174490,2014-03-30,5.64,A
USGS,4174490,2014-03-31,5.68,A
USGS,4174490,2014-04-01,5.72,A
USGS,4174490,2014-04-02,4.84,A
USGS,4174490,2014-04-03,11.6,A
USGS,4174490,2014-04-04,8.23,A
USGS,4174490,2014-04-05,5.47,A
USGS,4174490,2014-04-06,4.65,A
USGS,4174490,2014-04-07,12.3,A
USGS,4174490,2014-04-08,8.94,A
USGS,4174490,2014-04-09,5.16,A
USGS,4174490,2014-04-10,4.70,A
USGS,4174490,2014-04-11,4.46,A
USGS,4174490,2014-04-12,4.16,A
USGS,4174490,2014-04-13,4.06,A
USGS,4174490,2014-04-14,4.53,A
USGS,4174490,2014-04-15,6.32,A
USGS,4174490,2014-04-16,4.52,A
USGS,4174490,2014-04-17,3.69,A
USGS,4174490,2014-04-18,3.61,A
USGS,4174490,2014-04-19,3.67,A
USGS,4174490,2014-04-20,3.60,A
USGS,4174490,2014-04-21,3.49,A
USGS,4174490,2014-04-22,3.96,A
USGS,4174490,2014-04-23,3.44,A
USGS,4174490,2014-04-24,3.26,A
USGS,4174490,2014-04-25,7.98,A
USGS,4174490,2014-04-26,3.38,A
USGS,4174490,2014-04-27,3.33,A
USGS,4174490,2014-04-28,3.33,A
USGS,4174490,2014-04-29,21.0,A
USGS,4174490,2014-04-30,5.15,A
USGS,4174490,2014-05-01,4.27,A
USGS,4174490,2014-05-02,3.79,A
USGS,4174490,2014-05-03,3.72,A
USGS,4174490,2014-05-04,3.20,A
USGS,4174490,2014-05-05,3.68,A
USGS,4174490,2014-05-06,3.23,A
USGS,4174490,2014-05-07,16.7,A
USGS,4174490,2014-05-08,3.96,A
USGS,4174490,2014-05-09,9.36,A
USGS,4174490,2014-05-10,3.63,A
USGS,4174490,2014-05-11,3.55,A
USGS,4174490,2014-05-12,40.2,A
USGS,4174490,2014-05-13,18.8,A
USGS,4174490,2014-05-14,12.9,A
USGS,4174490,2014-05-15,39.0,A:e
USGS,4174490,2014-05-16,6.34,A
USGS,4174490,2014-05-17,4.97,A
USGS,4174490,2014-05-18,4.76,A
USGS,4174490,2014-05-19,4.58,A
USGS,4174490,2014-05-20,6.43,A
USGS,4174490,2014-05-21,7.90,A
USGS,4174490,2014-05-22,4.44,A
USGS,4174490,2014-05-23,4.39,A
USGS,4174490,2014-05-24,4.02,A
USGS,4174490,2014-05-25,3.96,A
USGS,4174490,2014-05-26,3.55,A
USGS,4174490,2014-05-27,25.1,A
USGS,4174490,2014-05-28,7.21,A
USGS,4174490,2014-05-29,4.70,A
USGS,4174490,2014-05-30,4.02,A
USGS,4174490,2014-05-31,3.54,A
USGS,4174490,2014-06-01,3.68,A
USGS,4174490,2014-06-02,23.5,A
USGS,4174490,2014-06-03,12.6,A
USGS,4174490,2014-06-04,8.07,A
USGS,4174490,2014-06-05,4.11,A
USGS,4174490,2014-06-06,3.97,A
USGS,4174490,2014-06-07,3.47,A
USGS,4174490,2014-06-08,5.03,A
USGS,4174490,2014-06-09,3.63,A
USGS,4174490,2014-06-10,3.46,A
USGS,4174490,2014-06-11,18.9,A
USGS,4174490,2014-06-12,5.69,A
USGS,4174490,2014-06-13,3.75,A
USGS,4174490,2014-06-14,3.64,A
USGS,4174490,2014-06-15,3.44,A
USGS,4174490,2014-06-16,3.56,A
USGS,4174490,2014-06-17,3.30,A
USGS,4174490,2014-06-18,40.8,A
USGS,4174490,2014-06-19,7.12,A
USGS,4174490,2014-06-20,6.49,A
USGS,4174490,2014-06-21,4.24,A
USGS,4174490,2014-06-22,3.88,A
USGS,4174490,2014-06-23,3.81,A
USGS,4174490,2014-06-24,12.1,A
USGS,4174490,2014-06-25,3.89,A
USGS,4174490,2014-06-26,3.74,A
USGS,4174490,2014-06-27,3.68,A
USGS,4174490,2014-06-28,6.21,A
USGS,4174490,2014-06-29,3.90,A
USGS,4174490,2014-06-30,3.44,A
USGS,4174490,2014-07-01,16.8,A
USGS,4174490,2014-07-02,3.67,A
USGS,4174490,2014-07-03,4.63,A
USGS,4174490,2014-07-04,3.29,A
USGS,4174490,2014-07-05,3.13,A
USGS,4174490,2014-07-06,3.03,A
USGS,4174490,2014-07-07,32.2,A
USGS,4174490,2014-07-08,20.5,A
USGS,4174490,2014-07-09,5.01,A
USGS,4174490,2014-07-10,4.17,A
USGS,4174490,2014-07-11,3.68,A
USGS,4174490,2014-07-12,3.71,A
USGS,4174490,2014-07-13,5.84,A
USGS,4174490,2014-07-14,13.9,A
USGS,4174490,2014-07-15,4.04,A
USGS,4174490,2014-07-16,3.49,A
USGS,4174490,2014-07-17,3.10,A
USGS,4174490,2014-07-18,2.97,A
USGS,4174490,2014-07-19,2.69,A
USGS,4174490,2014-07-20,2.74,A
USGS,4174490,2014-07-21,2.68,A
USGS,4174490,2014-07-22,2.68,A
USGS,4174490,2014-07-23,2.82,A
USGS,4174490,2014-07-24,2.55,A
USGS,4174490,2014-07-25,2.10,A
USGS,4174490,2014-07-26,1.98,A
USGS,4174490,2014-07-27,11.0,A
USGS,4174490,2014-07-28,2.87,A
USGS,4174490,2014-07-29,4.00,A
USGS,4174490,2014-07-30,2.73,A
USGS,4174490,2014-07-31,2.50,A
USGS,4174490,2014-08-01,2.30,A
USGS,4174490,2014-08-02,2.24,A
USGS,4174490,2014-08-03,2.10,A
USGS,4174490,2014-08-04,2.07,A
USGS,4174490,2014-08-05,1.96,A
USGS,4174490,2014-08-06,1.93,A
USGS,4174490,2014-08-07,1.98,A
USGS,4174490,2014-08-08,1.96,A
USGS,4174490,2014-08-09,1.92,A
USGS,4174490,2014-08-10,1.86,A
USGS,4174490,2014-08-11,22.3,A
USGS,4174490,2014-08-12,7.76,A
USGS,4174490,2014-08-13,3.25,A
USGS,4174490,2014-08-14,2.60,A
USGS,4174490,2014-08-15,2.55,A
USGS,4174490,2014-08-16,2.37,A
USGS,4174490,2014-08-17,12.4,A
USGS,4174490,2014-08-18,2.64,A
USGS,4174490,2014-08-19,18.6,A
USGS,4174490,2014-08-20,3.44,A
USGS,4174490,2014-08-21,3.27,A
USGS,4174490,2014-08-22,2.46,A
USGS,4174490,2014-08-23,2.24,A
USGS,4174490,2014-08-24,2.19,A
USGS,4174490,2014-08-25,2.13,A
USGS,4174490,2014-08-26,24.1,A
USGS,4174490,2014-08-27,3.32,A
USGS,4174490,2014-08-28,2.58,A
USGS,4174490,2014-08-29,2.33,A
USGS,4174490,2014-08-30,6.69,A
USGS,4174490,2014-08-31,3.34,A
USGS,4174490,2014-09-01,19.5,A
USGS,4174490,2014-09-02,3.41,A
USGS,4174490,2014-09-03,2.64,A
USGS,4174490,2014-09-04,2.94,A
USGS,4174490,2014-09-05,2.75,A
USGS,4174490,2014-09-06,2.64,A
USGS,4174490,2014-09-07,2.17,A
USGS,4174490,2014-09-08,2.15,A
USGS,4174490,2014-09-09,1.90,A
USGS,4174490,2014-09-10,42.9,A
USGS,4174490,2014-09-11,5.12,A
USGS,4174490,2014-09-12,3.82,A
USGS,4174490,2014-09-13,6.68,A
USGS,4174490,2014-09-14,2.72,A
USGS,4174490,2014-09-15,2.66,A
USGS,4174490,2014-09-16,2.46,A
USGS,4174490,2014-09-17,2.42,A
USGS,4174490,2014-09-18,2.21,A
USGS,4174490,2014-09-19,2.20,A
USGS,4174490,2014-09-20,32.9,A
USGS,4174490,2014-09-21,13.9,A
USGS,4174490,2014-09-22,5.03,A
USGS,4174490,2014-09-23,3.89,A
USGS,4174490,2014-09-24,3.45,A
USGS,4174490,2014-09-25,2.95,A
USGS,4174490,2014-09-26,2.71,A
USGS,4174490,2014-09-27,2.66,A
USGS,4174490,2014-09-28,2.58,A
USGS,4174490,2014-09-29,2.70,A
USGS,4174490,2014-09-30,3.20,A
USGS,4174490,2014-10-01,2.32,A
USGS,4174490,2014-10-02,3.43,A
USGS,4174490,2014-10-03,11.8,A
USGS,4174490,2014-10-04,6.60,A:e
USGS,4174490,2014-10-05,2.70,A:e
USGS,4174490,2014-10-06,2.50,A:e
USGS,4174490,2014-10-07,2.63,A
USGS,4174490,2014-10-08,2.48,A
USGS,4174490,2014-10-09,2.47,A
USGS,4174490,2014-10-10,2.41,A
USGS,4174490,2014-10-11,2.76,A
USGS,4174490,2014-10-12,2.90,A
USGS,4174490,2014-10-13,5.65,A
USGS,4174490,2014-10-14,9.47,A
USGS,4174490,2014-10-15,3.05,A
USGS,4174490,2014-10-16,2.69,A
USGS,4174490,2014-10-17,3.32,A
USGS,4174490,2014-10-18,2.75,A
USGS,4174490,2014-10-19,2.43,A
USGS,4174490,2014-10-20,3.87,A
USGS,4174490,2014-10-21,2.76,A
USGS,4174490,2014-10-22,2.44,A
USGS,4174490,2014-10-23,2.40,A
USGS,4174490,2014-10-24,2.28,A
USGS,4174490,2014-10-25,2.28,A
USGS,4174490,2014-10-26,2.30,A
USGS,4174490,2014-10-27,2.51,A
USGS,4174490,2014-10-28,6.11,A
USGS,4174490,2014-10-29,2.33,A
USGS,4174490,2014-10-30,2.18,A
USGS,4174490,2014-10-31,3.09,A
USGS,4174490,2014-11-01,2.47,A
USGS,4174490,2014-11-02,2.32,A
USGS,4174490,2014-11-03,2.57,A
USGS,4174490,2014-11-04,3.06,A
USGS,4174490,2014-11-05,2.19,A
USGS,4174490,2014-11-06,2.97,A
USGS,4174490,2014-11-07,2.45,A
USGS,4174490,2014-11-08,2.87,A
USGS,4174490,2014-11-09,2.34,A
USGS,4174490,2014-11-10,2.40,A
USGS,4174490,2014-11-11,2.55,A
USGS,4174490,2014-11-12,2.48,A
USGS,4174490,2014-11-13,2.32,A
USGS,4174490,2014-11-14,2.36,A
USGS,4174490,2014-11-15,2.36,A
USGS,4174490,2014-11-16,2.42,A
USGS,4174490,2014-11-17,2.81,A
USGS,4174490,2014-11-18,2.39,A
USGS,4174490,2014-11-19,2.33,A
USGS,4174490,2014-11-20,2.41,A
USGS,4174490,2014-11-21,2.22,A
USGS,4174490,2014-11-22,3.37,A
USGS,4174490,2014-11-23,20.4,A
USGS,4174490,2014-11-24,28.3,A
USGS,4174490,2014-11-25,4.56,A
USGS,4174490,2014-11-26,3.41,A
USGS,4174490,2014-11-27,2.79,A
USGS,4174490,2014-11-28,2.68,A
USGS,4174490,2014-11-29,2.58,A
USGS,4174490,2014-11-30,2.56,A
USGS,4174490,2014-12-01,2.54,A
USGS,4174490,2014-12-02,2.56,A
USGS,4174490,2014-12-03,2.53,A
USGS,4174490,2014-12-04,2.76,A
USGS,4174490,2014-12-05,2.47,A
USGS,4174490,2014-12-06,2.42,A
USGS,4174490,2014-12-07,2.44,A
USGS,4174490,2014-12-08,3.35,A
USGS,4174490,2014-12-09,2.81,A
USGS,4174490,2014-12-10,2.44,A
USGS,4174490,2014-12-11,2.41,A
USGS,4174490,2014-12-12,2.45,A
USGS,4174490,2014-12-13,2.29,A
USGS,4174490,2014-12-14,2.32,A
USGS,4174490,2014-12-15,3.08,A
USGS,4174490,2014-12-16,10.8,A
USGS,4174490,2014-12-17,2.90,A
USGS,4174490,2014-12-18,2.83,A
USGS,4174490,2014-12-19,2.60,A
USGS,4174490,2014-12-20,2.45,A
USGS,4174490,2014-12-21,2.32,A
USGS,4174490,2014-12-22,2.33,A
USGS,4174490,2014-12-23,3.34,A
USGS,4174490,2014-12-24,27.7,A
USGS,4174490,2014-12-25,6.23,A
USGS,4174490,2014-12-26,3.95,A
USGS,4174490,2014-12-27,3.50,A
USGS,4174490,2014-12-28,2.96,A
USGS,4174490,2014-12-29,2.76,A
USGS,4174490,2014-12-30,2.59,A
USGS,4174490,2014-12-31,2.43,A
USGS,4174490,2015-01-01,2.36,A
USGS,4174490,2015-01-02,2.41,A
USGS,4174490,2015-01-03,16.5,A
USGS,4174490,2015-01-04,6.79,A
USGS,4174490,2015-01-05,3.37,A
USGS,4174490,2015-01-06,2.90,A
USGS,4174490,2015-01-07,2.70,A
USGS,4174490,2015-01-08,2.66,A
USGS,4174490,2015-01-09,2.45,A
USGS,4174490,2015-01-10,2.20,A
USGS,4174490,2015-01-11,2.27,A
USGS,4174490,2015-01-12,2.48,A
USGS,4174490,2015-01-13,2.15,A
USGS,4174490,2015-01-14,1.97,A
USGS,4174490,2015-01-15,2.07,A
USGS,4174490,2015-01-16,2.19,A
USGS,4174490,2015-01-17,2.48,A
USGS,4174490,2015-01-18,4.67,A
USGS,4174490,2015-01-19,2.54,A
USGS,4174490,2015-01-20,2.49,A
USGS,4174490,2015-01-21,2.30,A
USGS,4174490,2015-01-22,2.21,A
USGS,4174490,2015-01-23,2.75,A
USGS,4174490,2015-01-24,2.73,A
USGS,4174490,2015-01-25,2.90,A
USGS,4174490,2015-01-26,2.38,A
USGS,4174490,2015-01-27,1.74,A
USGS,4174490,2015-01-28,1.75,A
USGS,4174490,2015-01-29,2.12,A
USGS,4174490,2015-01-30,2.22,A
USGS,4174490,2015-01-31,2.21,A
USGS,4174490,2015-02-01,2.32,A
USGS,4174490,2015-02-02,2.21,A
USGS,4174490,2015-02-03,2.50,A
USGS,4174490,2015-02-04,2.33,A
USGS,4174490,2015-02-05,2.52,A
USGS,4174490,2015-02-06,2.20,A
USGS,4174490,2015-02-07,2.61,A
USGS,4174490,2015-02-08,2.79,A
USGS,4174490,2015-02-09,2.54,A
USGS,4174490,2015-02-10,2.23,A
USGS,4174490,2015-02-11,1.88,A
USGS,4174490,2015-02-12,1.98,A
USGS,4174490,2015-02-13,1.70,A
USGS,4174490,2015-02-14,2.06,A
USGS,4174490,2015-02-15,1.57,A
USGS,4174490,2015-02-16,2.44,A
USGS,4174490,2015-02-17,2.28,A
USGS,4174490,2015-02-18,2.24,A
USGS,4174490,2015-02-19,2.25,A
USGS,4174490,2015-02-20,2.10,A
USGS,4174490,2015-02-21,2.17,A
USGS,4174490,2015-02-22,1.40,A
USGS,4174490,2015-02-23,1.50,A
USGS,4174490,2015-02-24,1.43,A
USGS,4174490,2015-02-25,1.39,A
USGS,4174490,2015-02-26,1.47,A
USGS,4174490,2015-02-27,2.14,A
USGS,4174490,2015-02-28,2.10,A
USGS,4174490,2015-03-01,1.96,A
USGS,4174490,2015-03-02,2.03,A
USGS,4174490,2015-03-03,2.23,A
USGS,4174490,2015-03-04,2.89,A
USGS,4174490,2015-03-05,1.80,A
USGS,4174490,2015-03-06,1.67,A
USGS,4174490,2015-03-07,2.38,A
USGS,4174490,2015-03-08,3.34,A
USGS,4174490,2015-03-09,3.29,A
USGS,4174490,2015-03-10,2.49,A
USGS,4174490,2015-03-11,5.68,A
USGS,4174490,2015-03-12,4.29,A
USGS,4174490,2015-03-13,4.74,A
USGS,4174490,2015-03-14,7.04,A
USGS,4174490,2015-03-15,4.93,A
USGS,4174490,2015-03-16,4.54,A
USGS,4174490,2015-03-17,3.93,A
USGS,4174490,2015-03-18,3.51,A
USGS,4174490,2015-03-19,2.71,A
USGS,4174490,2015-03-20,2.91,A
USGS,4174490,2015-03-21,2.67,A
USGS,4174490,2015-03-22,2.58,A
USGS,4174490,2015-03-23,2.40,A
USGS,4174490,2015-03-24,2.39,A
USGS,4174490,2015-03-25,5.34,A
USGS,4174490,2015-03-26,2.63,A
USGS,4174490,2015-03-27,2.44,A
USGS,4174490,2015-03-28,2.15,A
USGS,4174490,2015-03-29,2.18,A
USGS,4174490,2015-03-30,2.13,A
USGS,4174490,2015-03-31,5.88,A
USGS,4174490,2015-04-01,2.42,A
USGS,4174490,2015-04-02,5.23,A
USGS,4174490,2015-04-03,2.59,A
USGS,4174490,2015-04-04,2.35,A
USGS,4174490,2015-04-05,2.21,A
USGS,4174490,2015-04-06,2.21,A
USGS,4174490,2015-04-07,2.24,A
USGS,4174490,2015-04-08,2.54,A
USGS,4174490,2015-04-09,24.9,A
USGS,4174490,2015-04-10,8.18,A
USGS,4174490,2015-04-11,3.87,A
USGS,4174490,2015-04-12,3.28,A
USGS,4174490,2015-04-13,2.92,A
USGS,4174490,2015-04-14,2.34,A
USGS,4174490,2015-04-15,1.98,A
USGS,4174490,2015-04-16,2.18,A
USGS,4174490,2015-04-17,2.09,A
USGS,4174490,2015-04-18,1.98,A
USGS,4174490,2015-04-19,7.59,A
USGS,4174490,2015-04-20,9.29,A
USGS,4174490,2015-04-21,3.07,A
USGS,4174490,2015-04-22,2.53,A
USGS,4174490,2015-04-23,2.25,A
USGS,4174490,2015-04-24,2.30,A
USGS,4174490,2015-04-25,2.81,A
USGS,4174490,2015-04-26,1.95,A
USGS,4174490,2015-04-27,1.87,A
USGS,4174490,2015-04-28,1.85,A
USGS,4174490,2015-04-29,2.23,A
USGS,4174490,2015-04-30,8.01,A
USGS,4174490,2015-05-01,2.01,A
USGS,4174490,2015-05-02,1.85,A
USGS,4174490,2015-05-03,1.88,A
USGS,4174490,2015-05-04,1.98,A
USGS,4174490,2015-05-05,19.7,A
USGS,4174490,2015-05-06,20.5,A
USGS,4174490,2015-05-07,3.95,A
USGS,4174490,2015-05-08,6.08,A
USGS,4174490,2015-05-09,2.86,A
USGS,4174490,2015-05-10,16.2,A
USGS,4174490,2015-05-11,9.03,A
