agency_cd,site_no,Datetime,Mean_CFS,294515_00060_00003_cd
USGS,4173500,1972-02-14,40.0,A
USGS,4173500,1972-02-15,41.0,A
USGS,4173500,1972-02-16,42.0,A
USGS,4173500,1972-02-17,42.0,A
USGS,4173500,1972-02-18,44.0,A
USGS,4173500,1972-02-19,44.0,A
USGS,4173500,1972-02-20,44.0,A
USGS,4173500,1972-02-21,44.0,A
USGS,4173500,1972-02-22,43.0,A
USGS,4173500,1972-02-23,41.0,A
USGS,4173500,1972-02-24,40.0,A
USGS,4173500,1972-02-25,38.0,A
USGS,4173500,1972-02-26,37.0,A
USGS,4173500,1972-02-27,36.0,A
USGS,4173500,1972-02-28,38.0,A
USGS,4173500,1972-02-29,40.0,A
USGS,4173500,1972-03-01,96.0,A
USGS,4173500,1972-03-02,140,A
USGS,4173500,1972-03-03,127,A
USGS,4173500,1972-03-04,113,A
USGS,4173500,1972-03-05,73.0,A
USGS,4173500,1972-03-06,56.0,A
USGS,4173500,1972-03-07,52.0,A
USGS,4173500,1972-03-08,51.0,A
USGS,4173500,1972-03-09,50.0,A
USGS,4173500,1972-03-10,50.0,A
USGS,4173500,1972-03-11,49.0,A
USGS,4173500,1972-03-12,61.0,A
USGS,4173500,1972-03-13,186,A
USGS,4173500,1972-03-14,513,A
USGS,4173500,1972-03-15,339,A
USGS,4173500,1972-03-16,282,A
USGS,4173500,1972-03-17,237,A
USGS,4173500,1972-03-18,178,A
USGS,4173500,1972-03-19,137,A
USGS,4173500,1972-03-20,125,A
USGS,4173500,1972-03-21,127,A
USGS,4173500,1972-03-22,313,A
USGS,4173500,1972-03-23,236,A
USGS,4173500,1972-03-24,160,A
USGS,4173500,1972-03-25,134,A
USGS,4173500,1972-03-26,118,A
USGS,4173500,1972-03-27,110,A
USGS,4173500,1972-03-28,103,A
USGS,4173500,1972-03-29,99.0,A
USGS,4173500,1972-03-30,102,A
USGS,4173500,1972-03-31,109,A
USGS,4173500,1972-04-01,106,A
USGS,4173500,1972-04-02,100,A
USGS,4173500,1972-04-03,95.0,A
USGS,4173500,1972-04-04,112,A
USGS,4173500,1972-04-05,118,A
USGS,4173500,1972-04-06,110,A
USGS,4173500,1972-04-07,105,A
USGS,4173500,1972-04-08,103,A
USGS,4173500,1972-04-09,87.0,A
USGS,4173500,1972-04-10,88.0,A
USGS,4173500,1972-04-11,88.0,A
USGS,4173500,1972-04-12,87.0,A
USGS,4173500,1972-04-13,101,A
USGS,4173500,1972-04-14,99.0,A
USGS,4173500,1972-04-15,138,A
USGS,4173500,1972-04-16,245,A
USGS,4173500,1972-04-17,496,A
USGS,4173500,1972-04-18,321,A
USGS,4173500,1972-04-19,235,A
USGS,4173500,1972-04-20,285,A
USGS,4173500,1972-04-21,241,A
USGS,4173500,1972-04-22,224,A
USGS,4173500,1972-04-23,199,A
USGS,4173500,1972-04-24,159,A
USGS,4173500,1972-04-25,137,A
USGS,4173500,1972-04-26,119,A
USGS,4173500,1972-04-27,104,A
USGS,4173500,1972-04-28,96.0,A
USGS,4173500,1972-04-29,89.0,A
USGS,4173500,1972-04-30,88.0,A
USGS,4173500,1972-05-01,103,A
USGS,4173500,1972-05-02,130,A
USGS,4173500,1972-05-03,109,A
USGS,4173500,1972-05-04,95.0,A
USGS,4173500,1972-05-05,85.0,A
USGS,4173500,1972-05-06,85.0,A
USGS,4173500,1972-05-07,105,A
USGS,4173500,1972-05-08,183,A
USGS,4173500,1972-05-09,218,A
USGS,4173500,1972-05-10,145,A
USGS,4173500,1972-05-11,112,A
USGS,4173500,1972-05-12,96.0,A
USGS,4173500,1972-05-13,86.0,A
USGS,4173500,1972-05-14,126,A
USGS,4173500,1972-05-15,305,A
USGS,4173500,1972-05-16,267,A
USGS,4173500,1972-05-17,188,A
USGS,4173500,1972-05-18,133,A
USGS,4173500,1972-05-19,106,A
USGS,4173500,1972-05-20,90.0,A
USGS,4173500,1972-05-21,77.0,A
USGS,4173500,1972-05-22,67.0,A
USGS,4173500,1972-05-23,59.0,A
USGS,4173500,1972-05-24,53.0,A
USGS,4173500,1972-05-25,48.0,A
USGS,4173500,1972-05-26,44.0,A
USGS,4173500,1972-05-27,40.0,A
USGS,4173500,1972-05-28,38.0,A
USGS,4173500,1972-05-29,36.0,A
USGS,4173500,1972-05-30,52.0,A
USGS,4173500,1972-05-31,73.0,A
USGS,4173500,1972-06-01,61.0,A
USGS,4173500,1972-06-02,54.0,A
USGS,4173500,1972-06-03,49.0,A
USGS,4173500,1972-06-04,47.0,A
USGS,4173500,1972-06-05,43.0,A
USGS,4173500,1972-06-06,39.0,A
USGS,4173500,1972-06-07,35.0,A
USGS,4173500,1972-06-08,33.0,A
USGS,4173500,1972-06-09,32.0,A
USGS,4173500,1972-06-10,30.0,A
USGS,4173500,1972-06-11,30.0,A
USGS,4173500,1972-06-12,30.0,A
USGS,4173500,1972-06-13,33.0,A
USGS,4173500,1972-06-14,31.0,A
USGS,4173500,1972-06-15,32.0,A
USGS,4173500,1972-06-16,33.0,A
USGS,4173500,1972-06-17,30.0,A
USGS,4173500,1972-06-18,30.0,A
USGS,4173500,1972-06-19,28.0,A
USGS,4173500,1972-06-20,28.0,A
USGS,4173500,1972-06-21,31.0,A
USGS,4173500,1972-06-22,33.0,A
USGS,4173500,1972-06-23,34.0,A
USGS,4173500,1972-06-24,33.0,A
USGS,4173500,1972-06-25,33.0,A
USGS,4173500,1972-06-26,33.0,A
USGS,4173500,1972-06-27,33.0,A
USGS,4173500,1972-06-28,32.0,A
USGS,4173500,1972-06-29,35.0,A
USGS,4173500,1972-06-30,51.0,A
USGS,4173500,1972-07-01,44.0,A
USGS,4173500,1972-07-02,37.0,A
USGS,4173500,1972-07-03,32.0,A
USGS,4173500,1972-07-04,29.0,A
USGS,4173500,1972-07-05,27.0,A
USGS,4173500,1972-07-06,26.0,A
USGS,4173500,1972-07-07,25.0,A
USGS,4173500,1972-07-08,24.0,A
USGS,4173500,1972-07-09,23.0,A
USGS,4173500,1972-07-10,23.0,A
USGS,4173500,1972-07-11,22.0,A
USGS,4173500,1972-07-12,21.0,A
USGS,4173500,1972-07-13,21.0,A
USGS,4173500,1972-07-14,22.0,A
USGS,4173500,1972-07-15,25.0,A
USGS,4173500,1972-07-16,25.0,A
USGS,4173500,1972-07-17,22.0,A
USGS,4173500,1972-07-18,23.0,A
USGS,4173500,1972-07-19,30.0,A
USGS,4173500,1972-07-20,25.0,A
USGS,4173500,1972-07-21,22.0,A
USGS,4173500,1972-07-22,20.0,A
USGS,4173500,1972-07-23,19.0,A
USGS,4173500,1972-07-24,19.0,A
USGS,4173500,1972-07-25,19.0,A
USGS,4173500,1972-07-26,19.0,A
USGS,4173500,1972-07-27,22.0,A
USGS,4173500,1972-07-28,20.0,A
USGS,4173500,1972-07-29,19.0,A
USGS,4173500,1972-07-30,17.0,A
USGS,4173500,1972-07-31,17.0,A
USGS,4173500,1972-08-01,17.0,A
USGS,4173500,1972-08-02,18.0,A
USGS,4173500,1972-08-03,19.0,A
USGS,4173500,1972-08-04,17.0,A
USGS,4173500,1972-08-05,16.0,A
USGS,4173500,1972-08-06,16.0,A
USGS,4173500,1972-08-07,18.0,A
USGS,4173500,1972-08-08,20.0,A
USGS,4173500,1972-08-09,21.0,A
USGS,4173500,1972-08-10,18.0,A
USGS,4173500,1972-08-11,17.0,A
USGS,4173500,1972-08-12,17.0,A
USGS,4173500,1972-08-13,17.0,A
USGS,4173500,1972-08-14,17.0,A
USGS,4173500,1972-08-15,28.0,A
USGS,4173500,1972-08-16,20.0,A
USGS,4173500,1972-08-17,27.0,A
USGS,4173500,1972-08-18,31.0,A
USGS,4173500,1972-08-19,63.0,A
USGS,4173500,1972-08-20,52.0,A
USGS,4173500,1972-08-21,36.0,A
USGS,4173500,1972-08-22,27.0,A
USGS,4173500,1972-08-23,33.0,A
USGS,4173500,1972-08-24,37.0,A
USGS,4173500,1972-08-25,37.0,A
USGS,4173500,1972-08-26,29.0,A
USGS,4173500,1972-08-27,26.0,A
USGS,4173500,1972-08-28,24.0,A
USGS,4173500,1972-08-29,21.0,A
USGS,4173500,1972-08-30,20.0,A
USGS,4173500,1972-08-31,19.0,A
USGS,4173500,1972-09-01,19.0,A
USGS,4173500,1972-09-02,24.0,A
USGS,4173500,1972-09-03,24.0,A
USGS,4173500,1972-09-04,21.0,A
USGS,4173500,1972-09-05,20.0,A
USGS,4173500,1972-09-06,19.0,A
USGS,4173500,1972-09-07,18.0,A
USGS,4173500,1972-09-08,19.0,A
USGS,4173500,1972-09-09,19.0,A
USGS,4173500,1972-09-10,19.0,A
USGS,4173500,1972-09-11,19.0,A
USGS,4173500,1972-09-12,21.0,A
USGS,4173500,1972-09-13,31.0,A
USGS,4173500,1972-09-14,35.0,A
USGS,4173500,1972-09-15,29.0,A
USGS,4173500,1972-09-16,25.0,A
USGS,4173500,1972-09-17,23.0,A
USGS,4173500,1972-09-18,36.0,A
USGS,4173500,1972-09-19,39.0,A
USGS,4173500,1972-09-20,32.0,A
USGS,4173500,1972-09-21,27.0,A
USGS,4173500,1972-09-22,25.0,A
USGS,4173500,1972-09-23,23.0,A
USGS,4173500,1972-09-24,23.0,A
USGS,4173500,1972-09-25,24.0,A
USGS,4173500,1972-09-26,36.0,A
USGS,4173500,1972-09-27,39.0,A
USGS,4173500,1972-09-28,33.0,A
USGS,4173500,1972-09-29,35.0,A
USGS,4173500,1972-09-30,37.0,A
USGS,4173500,1972-10-01,34.0,A
USGS,4173500,1972-10-02,31.0,A
USGS,4173500,1972-10-03,28.0,A
USGS,4173500,1972-10-04,26.0,A
USGS,4173500,1972-10-05,26.0,A
USGS,4173500,1972-10-06,25.0,A
USGS,4173500,1972-10-07,26.0,A
USGS,4173500,1972-10-08,24.0,A
USGS,4173500,1972-10-09,22.0,A
USGS,4173500,1972-10-10,22.0,A
USGS,4173500,1972-10-11,22.0,A
USGS,4173500,1972-10-12,23.0,A
USGS,4173500,1972-10-13,23.0,A
USGS,4173500,1972-10-14,22.0,A
USGS,4173500,1972-10-15,21.0,A
USGS,4173500,1972-10-16,22.0,A
USGS,4173500,1972-10-17,21.0,A
USGS,4173500,1972-10-18,21.0,A
USGS,4173500,1972-10-19,22.0,A
USGS,4173500,1972-10-20,22.0,A
USGS,4173500,1972-10-21,23.0,A
USGS,4173500,1972-10-22,38.0,A
USGS,4173500,1972-10-23,104,A
USGS,4173500,1972-10-24,89.0,A
USGS,4173500,1972-10-25,67.0,A
USGS,4173500,1972-10-26,54.0,A
USGS,4173500,1972-10-27,47.0,A
USGS,4173500,1972-10-28,45.0,A
USGS,4173500,1972-10-29,79.0,A
USGS,4173500,1972-10-30,79.0,A
USGS,4173500,1972-10-31,65.0,A
USGS,4173500,1972-11-01,57.0,A
USGS,4173500,1972-11-02,78.0,A
USGS,4173500,1972-11-03,88.0,A
USGS,4173500,1972-11-04,73.0,A
USGS,4173500,1972-11-05,62.0,A
USGS,4173500,1972-11-06,55.0,A
USGS,4173500,1972-11-07,56.0,A
USGS,4173500,1972-11-08,133,A
USGS,4173500,1972-11-09,124,A
USGS,4173500,1972-11-10,98.0,A
USGS,4173500,1972-11-11,97.0,A
USGS,4173500,1972-11-12,88.0,A
USGS,4173500,1972-11-13,84.0,A
USGS,4173500,1972-11-14,143,A
USGS,4173500,1972-11-15,161,A
USGS,4173500,1972-11-16,131,A
USGS,4173500,1972-11-17,112,A
USGS,4173500,1972-11-18,102,A
USGS,4173500,1972-11-19,99.0,A
USGS,4173500,1972-11-20,118,A
USGS,4173500,1972-11-21,132,A
USGS,4173500,1972-11-22,130,A
USGS,4173500,1972-11-23,120,A
USGS,4173500,1972-11-24,105,A
USGS,4173500,1972-11-25,102,A
USGS,4173500,1972-11-26,105,A
USGS,4173500,1972-11-27,115,A
USGS,4173500,1972-11-28,110,A
USGS,4173500,1972-11-29,100,A
USGS,4173500,1972-11-30,93.0,A
USGS,4173500,1972-12-01,90.0,A
USGS,4173500,1972-12-02,85.0,A
USGS,4173500,1972-12-03,84.0,A
USGS,4173500,1972-12-04,79.0,A
USGS,4173500,1972-12-05,78.0,A
USGS,4173500,1972-12-06,118,A
USGS,4173500,1972-12-07,196,A
USGS,4173500,1972-12-08,131,A
USGS,4173500,1972-12-09,100,A
USGS,4173500,1972-12-10,98.0,A
USGS,4173500,1972-12-11,90.0,A
USGS,4173500,1972-12-12,101,A
USGS,4173500,1972-12-13,191,A
USGS,4173500,1972-12-14,178,A
USGS,4173500,1972-12-15,155,A
USGS,4173500,1972-12-16,107,A
USGS,4173500,1972-12-17,110,A
USGS,4173500,1972-12-18,110,A
USGS,4173500,1972-12-19,115,A
USGS,4173500,1972-12-20,112,A
USGS,4173500,1972-12-21,125,A
USGS,4173500,1972-12-22,142,A
USGS,4173500,1972-12-23,153,A
USGS,4173500,1972-12-24,155,A
USGS,4173500,1972-12-25,155,A
USGS,4173500,1972-12-26,155,A
USGS,4173500,1972-12-27,145,A
USGS,4173500,1972-12-28,133,A
USGS,4173500,1972-12-29,123,A
USGS,4173500,1972-12-30,252,A
USGS,4173500,1972-12-31,627,A
USGS,4173500,1973-01-01,550,A
USGS,4173500,1973-01-02,344,A
USGS,4173500,1973-01-03,223,A
USGS,4173500,1973-01-04,308,A
USGS,4173500,1973-01-05,239,A
USGS,4173500,1973-01-06,180,A
USGS,4173500,1973-01-07,140,A
USGS,4173500,1973-01-08,120,A
USGS,4173500,1973-01-09,100,A
USGS,4173500,1973-01-10,90.0,A
USGS,4173500,1973-01-11,75.0,A
USGS,4173500,1973-01-12,68.0,A
USGS,4173500,1973-01-13,53.0,A
USGS,4173500,1973-01-14,52.0,A
USGS,4173500,1973-01-15,53.0,A
USGS,4173500,1973-01-16,54.0,A
USGS,4173500,1973-01-17,62.0,A
USGS,4173500,1973-01-18,110,A
USGS,4173500,1973-01-19,140,A
USGS,4173500,1973-01-20,113,A
USGS,4173500,1973-01-21,87.0,A
USGS,4173500,1973-01-22,139,A
USGS,4173500,1973-01-23,175,A
USGS,4173500,1973-01-24,131,A
USGS,4173500,1973-01-25,111,A
USGS,4173500,1973-01-26,109,A
USGS,4173500,1973-01-27,109,A
USGS,4173500,1973-01-28,116,A
USGS,4173500,1973-01-29,105,A
USGS,4173500,1973-01-30,100,A
USGS,4173500,1973-01-31,90.0,A
USGS,4173500,1973-02-01,74.0,A
USGS,4173500,1973-02-02,136,A
USGS,4173500,1973-02-03,174,A
USGS,4173500,1973-02-04,130,A
USGS,4173500,1973-02-05,118,A
USGS,4173500,1973-02-06,105,A
USGS,4173500,1973-02-07,98.0,A
USGS,4173500,1973-02-08,89.0,A
USGS,4173500,1973-02-09,106,A
USGS,4173500,1973-02-10,95.0,A
USGS,4173500,1973-02-11,80.0,A
USGS,4173500,1973-02-12,71.0,A
USGS,4173500,1973-02-13,65.0,A
USGS,4173500,1973-02-14,60.0,A
USGS,4173500,1973-02-15,55.0,A
USGS,4173500,1973-02-16,52.0,A
USGS,4173500,1973-02-17,50.0,A
USGS,4173500,1973-02-18,50.0,A
USGS,4173500,1973-02-19,50.0,A
USGS,4173500,1973-02-20,50.0,A
USGS,4173500,1973-02-21,50.0,A
USGS,4173500,1973-02-22,50.0,A
USGS,4173500,1973-02-23,50.0,A
USGS,4173500,1973-02-24,50.0,A
USGS,4173500,1973-02-25,50.0,A
USGS,4173500,1973-02-26,50.0,A
USGS,4173500,1973-02-27,50.0,A
USGS,4173500,1973-02-28,50.0,A
USGS,4173500,1973-03-01,74.0,A
USGS,4173500,1973-03-02,160,A
USGS,4173500,1973-03-03,273,A
USGS,4173500,1973-03-04,257,A
USGS,4173500,1973-03-05,230,A
USGS,4173500,1973-03-06,240,A
USGS,4173500,1973-03-07,254,A
USGS,4173500,1973-03-08,271,A
USGS,4173500,1973-03-09,212,A
USGS,4173500,1973-03-10,193,A
USGS,4173500,1973-03-11,321,A
USGS,4173500,1973-03-12,426,A
USGS,4173500,1973-03-13,289,A
USGS,4173500,1973-03-14,279,A
USGS,4173500,1973-03-15,324,A
USGS,4173500,1973-03-16,250,A
USGS,4173500,1973-03-17,187,A
USGS,4173500,1973-03-18,154,A
USGS,4173500,1973-03-19,251,A
USGS,4173500,1973-03-20,344,A
USGS,4173500,1973-03-21,344,A
USGS,4173500,1973-03-22,310,A
USGS,4173500,1973-03-23,300,A
USGS,4173500,1973-03-24,335,A
USGS,4173500,1973-03-25,389,A
USGS,4173500,1973-03-26,375,A
USGS,4173500,1973-03-27,342,A
USGS,4173500,1973-03-28,261,A
USGS,4173500,1973-03-29,241,A
USGS,4173500,1973-03-30,245,A
USGS,4173500,1973-03-31,237,A
USGS,4173500,1973-04-01,326,A
USGS,4173500,1973-04-02,292,A
USGS,4173500,1973-04-03,236,A
USGS,4173500,1973-04-04,200,A
USGS,4173500,1973-04-05,180,A
USGS,4173500,1973-04-06,160,A
USGS,4173500,1973-04-07,150,A
USGS,4173500,1973-04-08,130,A
USGS,4173500,1973-04-09,120,A
USGS,4173500,1973-04-10,200,A
USGS,4173500,1973-04-11,190,A
USGS,4173500,1973-04-12,160,A
USGS,4173500,1973-04-13,130,A
USGS,4173500,1973-04-14,110,A
USGS,4173500,1973-04-15,100,A
USGS,4173500,1973-04-16,100,A
USGS,4173500,1973-04-17,100,A
USGS,4173500,1973-04-18,100,A
USGS,4173500,1973-04-19,100,A
USGS,4173500,1973-04-20,103,A
USGS,4173500,1973-04-21,93.0,A
USGS,4173500,1973-04-22,276,A
USGS,4173500,1973-04-23,356,A
USGS,4173500,1973-04-24,208,A
USGS,4173500,1973-04-25,140,A
USGS,4173500,1973-04-26,110,A
USGS,4173500,1973-04-27,93.0,A
USGS,4173500,1973-04-28,82.0,A
USGS,4173500,1973-04-29,73.0,A
USGS,4173500,1973-04-30,73.0,A
USGS,4173500,1973-05-01,81.0,A
USGS,4173500,1973-05-02,87.0,A
USGS,4173500,1973-05-03,92.0,A
USGS,4173500,1973-05-04,85.0,A
USGS,4173500,1973-05-05,76.0,A
USGS,4173500,1973-05-06,68.0,A
USGS,4173500,1973-05-07,64.0,A
USGS,4173500,1973-05-08,100,A
USGS,4173500,1973-05-09,163,A
USGS,4173500,1973-05-10,121,A
USGS,4173500,1973-05-11,97.0,A
USGS,4173500,1973-05-12,85.0,A
USGS,4173500,1973-05-13,80.0,A
USGS,4173500,1973-05-14,76.0,A
USGS,4173500,1973-05-15,73.0,A
USGS,4173500,1973-05-16,69.0,A
USGS,4173500,1973-05-17,65.0,A
USGS,4173500,1973-05-18,63.0,A
USGS,4173500,1973-05-19,60.0,A
USGS,4173500,1973-05-20,58.0,A
USGS,4173500,1973-05-21,55.0,A
USGS,4173500,1973-05-22,60.0,A
USGS,4173500,1973-05-23,221,A
USGS,4173500,1973-05-24,297,A
USGS,4173500,1973-05-25,198,A
USGS,4173500,1973-05-26,247,A
USGS,4173500,1973-05-27,207,A
USGS,4173500,1973-05-28,283,A
USGS,4173500,1973-05-29,321,A
USGS,4173500,1973-05-30,314,A
USGS,4173500,1973-05-31,352,A
USGS,4173500,1973-06-01,246,A
USGS,4173500,1973-06-02,179,A
USGS,4173500,1973-06-03,174,A
USGS,4173500,1973-06-04,248,A
USGS,4173500,1973-06-05,222,A
USGS,4173500,1973-06-06,189,A
USGS,4173500,1973-06-07,216,A
USGS,4173500,1973-06-08,161,A
USGS,4173500,1973-06-09,124,A
USGS,4173500,1973-06-10,103,A
USGS,4173500,1973-06-11,90.0,A
USGS,4173500,1973-06-12,79.0,A
USGS,4173500,1973-06-13,72.0,A
USGS,4173500,1973-06-14,65.0,A
USGS,4173500,1973-06-15,60.0,A
USGS,4173500,1973-06-16,59.0,A
USGS,4173500,1973-06-17,120,A
USGS,4173500,1973-06-18,107,A
USGS,4173500,1973-06-19,91.0,A
USGS,4173500,1973-06-20,81.0,A
USGS,4173500,1973-06-21,76.0,A
USGS,4173500,1973-06-22,66.0,A
USGS,4173500,1973-06-23,60.0,A
USGS,4173500,1973-06-24,60.0,A
USGS,4173500,1973-06-25,57.0,A
USGS,4173500,1973-06-26,56.0,A
USGS,4173500,1973-06-27,108,A
USGS,4173500,1973-06-28,185,A
USGS,4173500,1973-06-29,229,A
USGS,4173500,1973-06-30,168,A
USGS,4173500,1973-07-01,127,A
USGS,4173500,1973-07-02,124,A
USGS,4173500,1973-07-03,375,A
USGS,4173500,1973-07-04,269,A
USGS,4173500,1973-07-05,179,A
USGS,4173500,1973-07-06,127,A
USGS,4173500,1973-07-07,100,A
USGS,4173500,1973-07-08,83.0,A
USGS,4173500,1973-07-09,71.0,A
USGS,4173500,1973-07-10,95.0,A
USGS,4173500,1973-07-11,98.0,A
USGS,4173500,1973-07-12,77.0,A
USGS,4173500,1973-07-13,67.0,A
USGS,4173500,1973-07-14,58.0,A
USGS,4173500,1973-07-15,54.0,A
USGS,4173500,1973-07-16,50.0,A
USGS,4173500,1973-07-17,47.0,A
USGS,4173500,1973-07-18,44.0,A
USGS,4173500,1973-07-19,42.0,A
USGS,4173500,1973-07-20,58.0,A
USGS,4173500,1973-07-21,106,A
USGS,4173500,1973-07-22,85.0,A
USGS,4173500,1973-07-23,63.0,A
USGS,4173500,1973-07-24,53.0,A
USGS,4173500,1973-07-25,50.0,A
USGS,4173500,1973-07-26,52.0,A
USGS,4173500,1973-07-27,74.0,A
USGS,4173500,1973-07-28,204,A
USGS,4173500,1973-07-29,176,A
USGS,4173500,1973-07-30,110,A
USGS,4173500,1973-07-31,105,A
USGS,4173500,1973-08-01,148,A
USGS,4173500,1973-08-02,127,A
USGS,4173500,1973-08-03,102,A
USGS,4173500,1973-08-04,80.0,A
USGS,4173500,1973-08-05,65.0,A
USGS,4173500,1973-08-06,57.0,A
USGS,4173500,1973-08-07,51.0,A
USGS,4173500,1973-08-08,46.0,A
USGS,4173500,1973-08-09,99.0,A
USGS,4173500,1973-08-10,385,A
USGS,4173500,1973-08-11,290,A
USGS,4173500,1973-08-12,242,A
USGS,4173500,1973-08-13,154,A
USGS,4173500,1973-08-14,96.0,A
USGS,4173500,1973-08-15,79.0,A
USGS,4173500,1973-08-16,67.0,A
USGS,4173500,1973-08-17,60.0,A
USGS,4173500,1973-08-18,67.0,A
USGS,4173500,1973-08-19,60.0,A
USGS,4173500,1973-08-20,108,A
USGS,4173500,1973-08-21,109,A
USGS,4173500,1973-08-22,77.0,A
USGS,4173500,1973-08-23,63.0,A
USGS,4173500,1973-08-24,58.0,A
USGS,4173500,1973-08-25,53.0,A
USGS,4173500,1973-08-26,49.0,A
USGS,4173500,1973-08-27,46.0,A
USGS,4173500,1973-08-28,43.0,A
USGS,4173500,1973-08-29,41.0,A
USGS,4173500,1973-08-30,39.0,A
USGS,4173500,1973-08-31,45.0,A
USGS,4173500,1973-09-01,44.0,A
USGS,4173500,1973-09-02,40.0,A
USGS,4173500,1973-09-03,37.0,A
USGS,4173500,1973-09-04,35.0,A
USGS,4173500,1973-09-05,34.0,A
USGS,4173500,1973-09-06,33.0,A
USGS,4173500,1973-09-07,32.0,A
USGS,4173500,1973-09-08,31.0,A
USGS,4173500,1973-09-09,31.0,A
USGS,4173500,1973-09-10,31.0,A
USGS,4173500,1973-09-11,30.0,A
USGS,4173500,1973-09-12,28.0,A
USGS,4173500,1973-09-13,28.0,A
USGS,4173500,1973-09-14,28.0,A
USGS,4173500,1973-09-15,28.0,A
USGS,4173500,1973-09-16,27.0,A
USGS,4173500,1973-09-17,29.0,A
USGS,4173500,1973-09-18,34.0,A
USGS,4173500,1973-09-19,32.0,A
USGS,4173500,1973-09-20,30.0,A
USGS,4173500,1973-09-21,29.0,A
USGS,4173500,1973-09-22,31.0,A
USGS,4173500,1973-09-23,30.0,A
USGS,4173500,1973-09-24,29.0,A
USGS,4173500,1973-09-25,29.0,A
USGS,4173500,1973-09-26,30.0,A
USGS,4173500,1973-09-27,29.0,A
USGS,4173500,1973-09-28,43.0,A
USGS,4173500,1973-09-29,127,A
USGS,4173500,1973-09-30,152,A
USGS,4173500,1973-10-01,112,A
USGS,4173500,1973-10-02,83.0,A
USGS,4173500,1973-10-03,81.0,A
USGS,4173500,1973-10-04,72.0,A
USGS,4173500,1973-10-05,66.0,A
USGS,4173500,1973-10-06,57.0,A
USGS,4173500,1973-10-07,54.0,A
USGS,4173500,1973-10-08,53.0,A
USGS,4173500,1973-10-09,51.0,A
USGS,4173500,1973-10-10,49.0,A
USGS,4173500,1973-10-11,46.0,A
USGS,4173500,1973-10-12,45.0,A
USGS,4173500,1973-10-13,47.0,A
USGS,4173500,1973-10-14,53.0,A
USGS,4173500,1973-10-15,49.0,A
USGS,4173500,1973-10-16,44.0,A
USGS,4173500,1973-10-17,42.0,A
USGS,4173500,1973-10-18,41.0,A
USGS,4173500,1973-10-19,39.0,A
USGS,4173500,1973-10-20,39.0,A
USGS,4173500,1973-10-21,38.0,A
USGS,4173500,1973-10-22,38.0,A
USGS,4173500,1973-10-23,37.0,A
USGS,4173500,1973-10-24,37.0,A
USGS,4173500,1973-10-25,36.0,A
USGS,4173500,1973-10-26,37.0,A
USGS,4173500,1973-10-27,37.0,A
USGS,4173500,1973-10-28,45.0,A
USGS,4173500,1973-10-29,61.0,A
USGS,4173500,1973-10-30,75.0,A
USGS,4173500,1973-10-31,72.0,A
USGS,4173500,1973-11-01,100,A
USGS,4173500,1973-11-02,83.0,A
USGS,4173500,1973-11-03,81.0,A
USGS,4173500,1973-11-04,70.0,A
USGS,4173500,1973-11-05,64.0,A
USGS,4173500,1973-11-06,58.0,A
USGS,4173500,1973-11-07,54.0,A
USGS,4173500,1973-11-08,52.0,A
USGS,4173500,1973-11-09,49.0,A
USGS,4173500,1973-11-10,46.0,A
USGS,4173500,1973-11-11,44.0,A
USGS,4173500,1973-11-12,44.0,A
USGS,4173500,1973-11-13,44.0,A
USGS,4173500,1973-11-14,42.0,A
USGS,4173500,1973-11-15,84.0,A
USGS,4173500,1973-11-16,115,A
USGS,4173500,1973-11-17,85.0,A
USGS,4173500,1973-11-18,71.0,A
USGS,4173500,1973-11-19,66.0,A
USGS,4173500,1973-11-20,59.0,A
USGS,4173500,1973-11-21,89.0,A
USGS,4173500,1973-11-22,108,A
USGS,4173500,1973-11-23,84.0,A
USGS,4173500,1973-11-24,82.0,A
USGS,4173500,1973-11-25,115,A
USGS,4173500,1973-11-26,106,A
USGS,4173500,1973-11-27,100,A
USGS,4173500,1973-11-28,255,A
USGS,4173500,1973-11-29,357,A
USGS,4173500,1973-11-30,232,A
USGS,4173500,1973-12-01,156,A
USGS,4173500,1973-12-02,125,A
USGS,4173500,1973-12-03,113,A
USGS,4173500,1973-12-04,115,A
USGS,4173500,1973-12-05,151,A
USGS,4173500,1973-12-06,129,A
USGS,4173500,1973-12-07,107,A
USGS,4173500,1973-12-08,96.0,A
USGS,4173500,1973-12-09,86.0,A
USGS,4173500,1973-12-10,84.0,A
USGS,4173500,1973-12-11,78.0,A
USGS,4173500,1973-12-12,73.0,A
USGS,4173500,1973-12-13,82.0,A
USGS,4173500,1973-12-14,107,A
USGS,4173500,1973-12-15,88.0,A
USGS,4173500,1973-12-16,73.0,A
USGS,4173500,1973-12-17,64.0,A
USGS,4173500,1973-12-18,56.0,A
USGS,4173500,1973-12-19,50.0,A
USGS,4173500,1973-12-20,49.0,A
USGS,4173500,1973-12-21,50.0,A
USGS,4173500,1973-12-22,52.0,A
USGS,4173500,1973-12-23,56.0,A
USGS,4173500,1973-12-24,64.0,A
USGS,4173500,1973-12-25,95.0,A
USGS,4173500,1973-12-26,209,A
USGS,4173500,1973-12-27,463,A
USGS,4173500,1973-12-28,449,A
USGS,4173500,1973-12-29,346,A
USGS,4173500,1973-12-30,258,A
USGS,4173500,1973-12-31,206,A
USGS,4173500,1974-01-01,170,A
USGS,4173500,1974-01-02,150,A
